Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
2500,84,3,2,1,2,1,0,1,0,Vila Sônia,rent,29.761904761904763,"(-23.592124, -46.731885)",Privada,0.188520510384157
3500,165,4,5,2,2,0,0,1,0,Vila Sônia,rent,21.21212121212121,"(-23.598307, -46.730539)",Privada,0.2736702073560942
3000,103,2,2,1,1,0,0,0,0,Vila Sônia,rent,29.12621359223301,"(-23.598718, -46.725413)",Privada,0.40013439384796773
3700,165,3,6,3,2,0,0,1,0,Vila Sônia,rent,22.424242424242426,"(-23.598307, -46.730539)",Privada,0.2736702073560942
1300,50,2,2,1,1,1,0,1,0,Vila Sônia,rent,26.0,"(-23.602035, -46.732406)",Privada,0.37253615135550905
1700,95,3,2,1,3,1,0,1,0,Vila Sônia,rent,17.894736842105264,"(-23.601717, -46.725447)",Privada,0.06700557845727044
6000,150,4,5,2,3,1,0,1,0,Vila Sônia,rent,40.0,"(-23.600646, -46.725449)",Privada,0.1857478528295769
1200,64,3,2,1,1,1,0,0,0,Vila Sônia,rent,18.75,"(-23.594719, -46.727643)",Privada,0.11317412279812313
1450,48,2,2,1,1,1,0,1,0,Vila Sônia,rent,30.208333333333332,"(-23.596919, -46.750395)",Pública,0.24690356915337236
1200,50,2,2,1,1,0,0,1,0,Vila Sônia,rent,24.0,"(-23.602035, -46.732406)",Privada,0.37253615135550905
1800,100,3,2,1,3,1,0,1,0,Vila Sônia,rent,18.0,"(-23.60136, -46.725676)",Privada,0.11180341500823848
3200,80,3,2,1,2,1,1,1,0,Vila Sônia,rent,40.0,"(-23.592152, -46.728469)",Privada,0.06178621027263823
6000,150,3,4,2,3,1,0,1,0,Alto de Pinheiros,rent,40.0,"(-23.551586, -46.698022)",Privada,0.17903855538616062
5000,125,3,2,1,2,0,1,1,0,Alto de Pinheiros,rent,40.0,"(-23.550897, -46.717825)",Privada,0.9949968792194978
2600,76,2,2,1,2,1,1,1,0,Alto de Pinheiros,rent,34.21052631578947,"(-46.715115, -23.540783)",Privada,3297.34335867885
5000,128,3,4,1,3,0,1,1,0,Alto de Pinheiros,rent,39.0625,"(-23.538675, -46.713429)",Privada,0.09436397513702494
1800,63,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,28.571428571428573,"(-23.542356, -46.716573)",Privada,0.27380748846238806
14000,190,3,5,3,3,1,1,1,0,Alto de Pinheiros,rent,73.6842105263158,"(-23.540681, -46.718211)",Privada,0.1754146777965013
1800,66,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,27.272727272727273,"(-23.542555, -46.715714)",Privada,0.3716169901590871
4500,130,4,3,1,2,1,0,1,0,Alto de Pinheiros,rent,34.61538461538461,"(-23.554946, -46.699511)",Pública,0.10310720170505469
50000,598,4,7,4,6,1,0,1,0,Alto de Pinheiros,rent,83.61204013377926,"(-23.55069, -46.721691)",Privada,1.0082553280304696
5500,133,3,3,2,3,0,0,1,0,Alto de Pinheiros,rent,41.35338345864662,"(-23.542168, -46.721746)",Privada,0.30469274353693876
1750,66,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,26.515151515151516,"(-23.548552, -46.710369)",Pública,0.8918655502196293
1700,71,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,23.943661971830984,"(-23.542521, -46.715774)",Privada,0.3644422477832858
2150,80,2,2,1,1,0,0,0,0,Alto de Pinheiros,rent,26.875,"(-23.541115, -46.699149)",Privada,0.2137675904959181
4000,170,3,4,1,2,0,0,1,0,Alto de Pinheiros,rent,23.529411764705884,"(-23.541828, -46.718899)",Privada,0.026546727597891766
3000,89,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,33.70786516853933,"(-23.539282, -46.716116)",Privada,0.3605696557644916
2200,71,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,30.985915492957748,"(-23.542521, -46.715774)",Privada,0.3644422477832858
5000,168,3,3,1,2,0,0,1,0,Alto de Pinheiros,rent,29.761904761904763,"(-23.548552, -46.710369)",Pública,0.8918655502196293
16500,269,3,4,3,3,1,1,1,0,Alto de Pinheiros,rent,61.33828996282528,"(-23.550752, -46.724845)",Privada,1.1673094236294943
3000,89,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,33.70786516853933,"(-23.539282, -46.716116)",Privada,0.3605696557644916
5500,170,3,3,1,2,1,0,1,0,Alto de Pinheiros,rent,32.35294117647059,"(-23.541828, -46.718899)",Privada,0.026546727597891766
2900,99,2,2,1,1,0,0,0,0,Alto de Pinheiros,rent,29.292929292929294,"(-23.558985, -46.680084)",Privada,0.24932603601313771
3500,33,1,2,1,1,1,1,1,0,Alto de Pinheiros,rent,106.06060606060606,"(-23.554171, -46.697361)",Privada,0.09048131783177177
2800,95,3,2,1,2,0,0,1,0,Alto de Pinheiros,rent,29.473684210526315,"(-23.537118, -46.718752)",Privada,0.5484586261677633
1850,66,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,28.03030303030303,"(-23.548552, -46.710369)",Pública,0.8918655502196293
3000,89,3,2,1,1,1,0,0,0,Alto de Pinheiros,rent,33.70786516853933,"(-23.539282, -46.716116)",Privada,0.3605696557644916
2750,104,3,3,1,1,0,0,0,0,Alto de Pinheiros,rent,26.442307692307693,"(-23.541757, -46.698111)",Privada,0.19296084982268827
5500,165,3,3,1,2,0,0,0,0,Alto de Pinheiros,rent,33.333333333333336,"(-23.541846, -46.719208)",Privada,0.030543092179634402
3300,120,3,3,1,2,1,0,1,0,Alto de Pinheiros,rent,27.5,"(-23.539731, -46.712099)",Privada,0.09252466787621146
15000,377,4,6,4,5,1,0,1,0,Alto de Pinheiros,rent,39.787798408488065,"(-23.551094, -46.718842)",Privada,1.0082915295749317
11000,190,3,5,3,3,1,0,1,0,Alto de Pinheiros,rent,57.89473684210526,"(-23.548552, -46.710369)",Pública,0.8918655502196293
1800,66,3,2,1,1,1,0,0,0,Alto de Pinheiros,rent,27.272727272727273,"(-23.542356, -46.716573)",Privada,0.27380748846238806
1700,71,3,2,1,1,0,0,0,0,Alto de Pinheiros,rent,23.943661971830984,"(-23.542521, -46.715774)",Privada,0.3644422477832858
3200,120,3,3,1,2,1,0,1,0,Alto de Pinheiros,rent,26.666666666666668,"(-23.539731, -46.712099)",Privada,0.09252466787621146
4400,74,1,2,1,1,0,0,1,0,Alto de Pinheiros,rent,59.45945945945946,"(-23.542629, -46.69601)",Pública,0.17059237023026405
12000,220,4,3,2,4,0,0,1,0,Alto de Pinheiros,rent,54.54545454545455,"(-23.553929, -46.714272)",Privada,0.5322810354586398
4500,155,3,3,1,2,1,0,1,0,Alto de Pinheiros,rent,29.032258064516128,"(-23.537548, -46.718812)",Privada,0.5003224117449654
2700,62,2,2,1,1,1,0,1,0,Anhanguera,rent,43.54838709677419,"(-23.521387, -46.653272)",Pública,0.29328392213800586
1800,50,2,2,1,1,1,0,1,0,Anhanguera,rent,36.0,"(-23.521387, -46.653272)",Pública,0.29328392213800586
1350,70,2,2,1,1,1,0,0,0,Anhanguera,rent,19.285714285714285,"(-23.523164, -46.652869)",Pública,0.15318250881353873
1350,70,2,2,1,1,1,0,0,0,Anhanguera,rent,19.285714285714285,"(-23.525234, -46.652882)",Pública,0.19447091041916323
1350,68,2,2,1,1,0,0,0,0,Anhanguera,rent,19.852941176470587,"(-23.525234, -46.652882)",Pública,0.19447091041916323
1350,70,2,2,1,1,1,0,0,0,Anhanguera,rent,19.285714285714285,"(-23.523164, -46.652869)",Pública,0.15318250881353873
1200,40,1,2,1,1,0,0,0,0,Anhanguera,rent,30.0,"(-23.527602, -46.652814)",Privada,0.3299497946380072
1200,40,1,2,1,1,0,0,0,0,Anhanguera,rent,30.0,"(-23.527287, -46.652643)",Privada,0.36323982102597036
1200,60,1,2,1,1,0,0,0,0,Anhanguera,rent,20.0,"(-23.520559, -46.653026)",Pública,0.37849823147958
1100,40,1,2,1,1,0,0,0,0,Anhanguera,rent,27.5,"(-23.527675, -46.652994)",Privada,0.32493093334627254
4700,117,2,4,2,2,0,0,1,0,Anhanguera,rent,40.17094017094017,"(-23.522927, -46.653328)",Pública,0.1342613809434453
5500,145,4,4,2,3,1,0,1,0,Anhanguera,rent,37.93103448275862,"(-23.523268, -46.651777)",Pública,0.09028161809508761
8000,145,4,1,2,3,1,0,1,0,Anhanguera,rent,55.172413793103445,"(-23.523305, -46.651775)",Pública,0.09017346029484057
5700,145,4,5,2,3,1,1,1,0,Anhanguera,rent,39.310344827586206,"(-23.522164, -46.652668)",Pública,0.22559277465598496
5500,145,4,5,2,3,1,1,1,0,Anhanguera,rent,37.93103448275862,"(-23.522164, -46.652668)",Pública,0.22559277465598496
1400,80,3,2,1,1,0,0,0,0,Anhanguera,rent,17.5,"(-23.52263, -46.650949)",Pública,0.07060224727098047
4000,88,3,2,1,2,1,0,1,0,Anhanguera,rent,45.45454545454545,"(-23.523079, -46.655108)",Pública,0.152184863168898
1350,60,2,2,1,1,0,0,0,0,Anhanguera,rent,22.5,"(-23.525234, -46.652882)",Pública,0.19447091041916323
2900,58,2,2,1,1,0,0,1,0,Anhanguera,rent,50.0,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2500,60,2,2,1,1,1,1,1,0,Anhanguera,rent,41.666666666666664,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2900,60,2,2,1,1,1,0,0,0,Anhanguera,rent,48.333333333333336,"(-23.522756, -46.655492)",Pública,0.16878230324835009
1900,60,2,2,1,1,1,0,1,0,Anhanguera,rent,31.666666666666668,"(-23.522756, -46.655492)",Pública,0.16878230324835009
1900,58,2,2,1,1,1,0,1,0,Anhanguera,rent,32.758620689655174,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2000,60,2,3,1,1,1,0,1,0,Anhanguera,rent,33.333333333333336,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2250,58,2,2,1,1,1,1,0,0,Anhanguera,rent,38.793103448275865,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2900,65,2,2,1,2,1,0,1,0,Anhanguera,rent,44.61538461538461,"(-23.522756, -46.655492)",Pública,0.16878230324835009
1800,58,2,2,1,1,1,0,1,0,Anhanguera,rent,31.03448275862069,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2100,65,2,2,1,1,1,0,1,0,Anhanguera,rent,32.30769230769231,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2300,60,2,2,1,1,1,1,1,0,Anhanguera,rent,38.333333333333336,"(-23.522756, -46.655492)",Pública,0.16878230324835009
5600,145,4,3,2,3,1,0,1,0,Anhanguera,rent,38.62068965517241,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2900,58,2,2,1,1,0,1,1,0,Anhanguera,rent,50.0,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2900,58,2,2,1,1,0,1,1,0,Anhanguera,rent,50.0,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2250,55,2,2,1,1,1,1,0,0,Anhanguera,rent,40.90909090909091,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2500,58,2,2,1,1,1,1,1,0,Anhanguera,rent,43.10344827586207,"(-23.522756, -46.655492)",Pública,0.16878230324835009
2900,58,2,2,1,1,0,1,1,0,Anhanguera,rent,50.0,"(-23.522756, -46.655492)",Pública,0.16878230324835009
1500,48,2,2,1,1,0,0,0,0,Brasilândia,rent,31.25,"(-23.471692, -46.687886)",Pública,0.4071064937313172
1000,48,2,2,1,1,0,0,0,0,Brasilândia,rent,20.833333333333332,"(-23.462378, -46.702123)",Pública,0.050613887794231066
900,50,2,2,1,1,0,0,0,0,Brasilândia,rent,18.0,"(-23.471708, -46.687679)",Pública,0.42553630562709316
890,50,2,2,1,1,0,0,0,0,Brasilândia,rent,17.8,"(-23.473337, -46.685929)",Pública,0.24592865696223132
700,62,2,2,1,1,0,0,0,0,Brasilândia,rent,11.290322580645162,"(-23.461028, -46.705585)",Privada,0.27061962977279796
1040,48,2,2,1,1,0,0,0,0,Brasilândia,rent,21.666666666666668,"(-23.471708, -46.687679)",Pública,0.42553630562709316
950,48,2,2,1,1,0,0,0,0,Brasilândia,rent,19.791666666666668,"(-23.471708, -46.687679)",Pública,0.42553630562709316
1100,49,2,2,1,1,1,0,0,0,Brasilândia,rent,22.448979591836736,"(-23.471708, -46.687679)",Pública,0.42553630562709316
1050,50,2,2,1,1,1,0,0,0,Brasilândia,rent,21.0,"(-23.462569, -46.7018)",Pública,0.09064654378673355
850,49,2,2,1,1,1,0,0,0,Brasilândia,rent,17.346938775510203,"(-23.471708, -46.687679)",Pública,0.42553630562709316
1100,56,2,2,1,1,0,0,1,0,Brasilândia,rent,19.642857142857142,"(-23.469905, -46.698401)",Privada,0.104955634355803
980,55,2,2,1,1,1,0,0,0,Brasilândia,rent,17.818181818181817,"(-23.462342, -46.702189)",Pública,0.04286860787952778
900,61,3,2,1,1,0,0,0,0,Brasilândia,rent,14.754098360655737,"(-23.474228, -46.684475)",Privada,0.0951989739365078
900,50,2,2,1,1,0,0,0,0,Brasilândia,rent,18.0,"(-23.471708, -46.687679)",Pública,0.42553630562709316
999,50,2,2,1,1,0,0,0,0,Brasilândia,rent,19.98,"(-23.473073, -46.687023)",Pública,0.3575454395046064
1570,50,2,2,1,1,0,0,0,0,Brasilândia,rent,31.4,"(-23.469905, -46.698401)",Privada,0.104955634355803
900,50,2,2,1,1,0,0,0,0,Brasilândia,rent,18.0,"(-23.473073, -46.687023)",Pública,0.3575454395046064
1000,49,2,2,1,1,1,0,0,0,Brasilândia,rent,20.408163265306122,"(-23.471708, -46.687679)",Pública,0.42553630562709316
1000,70,2,2,1,1,1,0,0,0,Brasilândia,rent,14.285714285714286,"(-23.471708, -46.687679)",Pública,0.42553630562709316
1300,45,2,2,1,1,0,0,0,0,Brasilândia,rent,28.88888888888889,"(-23.47035, -46.699747)",Privada,0.11307186184569074
1000,51,2,2,1,1,1,0,1,0,Brasilândia,rent,19.607843137254903,"(-23.47035, -46.699747)",Privada,0.11307186184569074
800,50,2,2,1,1,1,0,0,0,Brasilândia,rent,16.0,"(-23.473598, -46.686662)",Pública,0.3325444418991703
1550,46,2,2,1,1,0,0,0,0,Brasilândia,rent,33.69565217391305,"(-23.470429, -46.679779)",Privada,0.1351940038190437
1300,49,2,2,1,1,0,0,1,0,Brasilândia,rent,26.53061224489796,"(-23.476457, -46.687262)",Privada,0.4549673322319579
950,60,2,2,1,1,0,0,0,0,Brasilândia,rent,15.833333333333334,"(-23.465561, -46.692733)",Privada,0.2979844276363696
1000,58,2,2,1,1,1,1,1,0,Brasilândia,rent,17.24137931034483,"(-23.475041, -46.698608)",Privada,0.22979403399078122
1320,50,2,2,1,1,0,0,0,0,Brasilândia,rent,26.4,"(-23.473598, -46.686662)",Pública,0.3325444418991703
1200,58,2,2,1,1,0,0,0,0,Brasilândia,rent,20.689655172413794,"(-23.446542, -46.701412)",Pública,0.15601334176413936
2000,45,2,2,1,1,1,0,1,0,Brasilândia,rent,44.44444444444444,"(-23.470323, -46.679662)",Privada,0.14955546814723966
1300,49,2,2,1,1,0,0,1,0,Brasilândia,rent,26.53061224489796,"(-23.476457, -46.687262)",Privada,0.4549673322319579
850,50,2,2,1,1,0,0,1,0,Brasilândia,rent,17.0,"(-23.475041, -46.698608)",Privada,0.22979403399078122
1200,58,2,2,1,1,0,0,1,0,Brasilândia,rent,20.689655172413794,"(-23.475041, -46.698608)",Privada,0.22979403399078122
1200,58,2,2,1,1,0,0,0,0,Brasilândia,rent,20.689655172413794,"(-23.446542, -46.701412)",Pública,0.15601334176413936
2900,105,3,2,1,1,0,0,0,0,Butantã,rent,27.61904761904762,"(-23.570688, -46.711624)",Privada,0.38377784324705355
2000,58,2,2,1,1,1,0,0,0,Butantã,rent,34.48275862068966,"(-23.582941, -46.735423)",Privada,0.13451620639840706
2000,80,3,2,1,2,1,0,1,0,Butantã,rent,25.0,"(-23.5844, -46.7343)",Privada,0.10262725979414153
2000,72,3,2,1,2,0,0,1,0,Butantã,rent,27.77777777777778,"(-23.579838, -46.749113)",Pública,0.34109032933631406
1150,55,2,2,1,1,1,0,1,0,Butantã,rent,20.90909090909091,"(-23.562779, -46.753399)",Privada,0.23912572476635768
2100,62,3,2,1,1,0,0,1,0,Butantã,rent,33.87096774193548,"(-23.563487, -46.721009)",Privada,1.0261603555793197
2800,100,3,3,1,2,0,0,1,0,Butantã,rent,28.0,"(-23.584883, -46.776877)",Privada,0.5644617786156375
1300,62,3,2,1,1,0,0,0,0,Butantã,rent,20.967741935483872,"(-23.569897, -46.756339)",Privada,0.21389065471743138
2800,77,2,2,1,2,1,0,1,0,Butantã,rent,36.36363636363637,"(-23.563487, -46.721009)",Privada,1.0261603555793197
5000,171,3,5,3,3,1,0,1,0,Butantã,rent,29.239766081871345,"(-23.585022, -46.777053)",Privada,0.5746950929265767
1000,65,2,2,1,1,1,1,0,0,Butantã,rent,15.384615384615385,"(-23.585697, -46.768269)",Pública,0.20160248699201508
2200,77,2,2,1,2,1,0,1,0,Butantã,rent,28.571428571428573,"(-23.586134, -46.764663)",Pública,0.3814936562416275
1400,60,2,2,1,1,0,0,0,0,Butantã,rent,23.333333333333332,"(-23.588091, -46.797839)",Pública,0.3585457007593518
1300,52,2,2,1,1,1,1,0,0,Butantã,rent,25.0,"(-23.585994, -46.7401)",Privada,0.16823030359620472
2500,65,2,2,1,2,1,0,1,0,Butantã,rent,38.46153846153846,"(-23.575703, -46.732323)",Pública,0.18970708121901328
1200,65,2,2,1,1,0,0,0,0,Butantã,rent,18.46153846153846,"(-23.570469, -46.750532)",Pública,0.2050595984697623
1800,65,2,2,1,1,1,0,1,0,Butantã,rent,27.692307692307693,"(-23.564531, -46.751456)",Privada,0.1704390633980933
1700,72,3,2,1,2,0,0,1,0,Butantã,rent,23.61111111111111,"(-23.579838, -46.749113)",Pública,0.34109032933631406
2100,62,3,2,1,1,1,1,1,0,Butantã,rent,33.87096774193548,"(-23.569955, -46.74727)",Privada,0.19785049881958666
1500,115,3,3,1,2,0,0,1,0,Butantã,rent,13.043478260869565,"(-23.573559, -46.747699)",Pública,0.13581263550619357
2000,74,3,2,1,1,1,0,0,0,Butantã,rent,27.027027027027028,"(-23.573813, -46.719937)",Pública,0.41348457504111585
1750,60,2,2,1,1,0,0,1,0,Butantã,rent,29.166666666666668,"(-23.586505, -46.744356)",Privada,0.28274683949679946
1300,52,2,2,1,1,1,1,0,0,Butantã,rent,25.0,"(-23.580896, -46.773719)",Privada,0.510096968108375
1350,70,2,2,1,1,0,0,1,0,Butantã,rent,19.285714285714285,"(-23.573115, -46.749772)",Pública,0.055385252057255134
1750,60,2,2,1,1,1,0,1,0,Butantã,rent,29.166666666666668,"(-23.589272, -46.742453)",Privada,0.1218995172454668
1900,68,3,2,1,2,0,0,0,0,Butantã,rent,27.941176470588236,"(-23.574529, -46.732095)",Pública,0.27433035961651336
1500,55,2,2,1,1,0,0,0,0,Butantã,rent,27.272727272727273,"(-23.565814, -46.74737)",Privada,0.1733052555852087
1100,54,2,2,1,1,1,0,1,0,Butantã,rent,20.37037037037037,"(-23.570269, -46.749128)",Pública,0.2704742019382064
1200,58,2,2,1,2,0,0,1,0,Butantã,rent,20.689655172413794,"(-23.572689, -46.762974)",Pública,0.2033217974575388
1850,66,2,2,1,1,1,0,1,0,Butantã,rent,28.03030303030303,"(-23.564426, -46.751483)",Privada,0.1705960386030792
1400,52,2,2,1,1,1,0,0,0,Butantã,rent,26.923076923076923,"(-23.580896, -46.773719)",Privada,0.510096968108375
1015,64,2,2,1,1,1,0,1,0,Butantã,rent,15.859375,"(-23.576421, -46.746411)",Pública,0.34137016283416394
1400,62,2,2,1,1,0,0,0,0,Butantã,rent,22.580645161290324,"(-23.603127, -46.799725)",Privada,0.5294990184216649
2300,67,2,2,1,2,1,1,1,0,Butantã,rent,34.32835820895522,"(-23.575703, -46.732323)",Pública,0.18970708121901328
1700,63,3,2,1,1,1,0,1,0,Butantã,rent,26.984126984126984,"(-23.569955, -46.74727)",Privada,0.19785049881958666
2300,180,3,4,1,3,0,1,1,0,Cachoeirinha,rent,12.777777777777779,"(-23.465665, -46.637532)",Privada,0.32211085925978006
1000,48,2,2,1,1,1,0,1,0,Cachoeirinha,rent,20.833333333333332,"(-23.466095, -46.658379)",Privada,0.2173372976513894
1180,55,2,2,1,1,1,1,1,0,Cachoeirinha,rent,21.454545454545453,"(-23.466095, -46.658379)",Privada,0.2173372976513894
1200,50,2,2,1,1,1,1,1,0,Cachoeirinha,rent,24.0,"(-23.466095, -46.658379)",Privada,0.2173372976513894
980,50,1,2,1,1,1,0,0,0,Cachoeirinha,rent,19.6,"(-23.468366, -46.637888)",Pública,0.1546318548200123
1100,50,2,2,1,1,0,0,1,0,Cachoeirinha,rent,22.0,"(-23.466095, -46.658379)",Privada,0.2173372976513894
1583,48,2,2,1,1,1,0,1,0,Cachoeirinha,rent,32.979166666666664,"(-23.475496, -46.650852)",Pública,0.29498256182246474
1200,60,2,2,1,1,1,0,0,0,Cachoeirinha,rent,20.0,"(-23.468366, -46.637888)",Pública,0.1546318548200123
600,35,1,2,1,1,1,0,0,0,Cachoeirinha,rent,17.142857142857142,"(-23.470099, -46.661559)",Privada,0.12842391646491225
1400,55,2,2,1,1,1,0,1,0,Cachoeirinha,rent,25.454545454545453,"(-23.470042, -46.654312)",Pública,0.20022284554729614
1050,57,2,2,1,1,1,0,0,0,Cachoeirinha,rent,18.42105263157895,"(-23.468283, -46.637882)",Pública,0.15666980007396406
1600,82,3,2,1,2,0,0,0,0,Cachoeirinha,rent,19.51219512195122,"(-23.476358, -46.66013)",Privada,0.29155649465493455
1000,50,2,2,1,1,1,0,0,0,Cachoeirinha,rent,20.0,"(-23.468366, -46.637888)",Pública,0.1546318548200123
1120,50,2,2,1,1,1,0,1,0,Cachoeirinha,rent,22.4,"(-23.466095, -46.658379)",Privada,0.2173372976513894
1000,50,2,2,1,1,0,0,0,0,Cachoeirinha,rent,20.0,"(-23.468283, -46.637882)",Pública,0.15666980007396406
950,52,2,2,1,1,1,1,0,0,Cachoeirinha,rent,18.26923076923077,"(-23.474948, -46.649968)",Pública,0.3274210937128612
1300,53,2,2,1,1,0,0,1,0,Cachoeirinha,rent,24.528301886792452,"(-23.465955, -46.668743)",Privada,0.40251366315798176
1300,50,2,2,1,1,1,0,1,0,Cachoeirinha,rent,26.0,"(-23.472113, -46.652475)",Privada,0.23433240758864196
1200,45,2,2,1,1,1,0,1,0,Cachoeirinha,rent,26.666666666666668,"(-23.469547, -46.647876)",Privada,0.06508946178777207
2000,51,2,2,1,1,1,1,0,0,Cachoeirinha,rent,39.21568627450981,"(-23.468366, -46.637888)",Pública,0.1546318548200123
1300,50,2,2,1,1,0,0,1,0,Cachoeirinha,rent,26.0,"(-23.466095, -46.658379)",Privada,0.2173372976513894
1200,55,2,2,1,1,0,0,0,0,Cachoeirinha,rent,21.818181818181817,"(-23.470489, -46.66481)",Privada,0.10500946060626046
1370,59,3,2,1,1,0,1,0,0,Cachoeirinha,rent,23.220338983050848,"(-23.465337, -46.634465)",Privada,0.05328961767935835
1150,55,2,2,1,1,0,0,0,0,Cachoeirinha,rent,20.90909090909091,"(-23.468283, -46.637882)",Pública,0.15666980007396406
1300,75,3,2,1,3,0,0,1,0,Cachoeirinha,rent,17.333333333333332,"(-23.474892, -46.657427)",Privada,0.4381683035127514
1000,60,2,2,1,1,0,0,0,0,Cachoeirinha,rent,16.666666666666668,"(-23.468283, -46.637882)",Pública,0.15666980007396406
1300,65,3,2,1,1,0,0,0,0,Cachoeirinha,rent,20.0,"(-23.471246, -46.654644)",Pública,0.06119492371340764
1000,50,2,2,1,1,1,0,0,0,Cachoeirinha,rent,20.0,"(-23.468283, -46.637882)",Pública,0.15666980007396406
1000,50,2,2,1,1,1,0,0,0,Cachoeirinha,rent,20.0,"(-23.469641, -46.658941)",Privada,0.23775955869400003
1300,50,2,2,1,1,0,0,0,0,Cachoeirinha,rent,26.0,"(-23.465955, -46.668743)",Privada,0.40251366315798176
1600,67,3,2,1,2,1,0,1,0,Cachoeirinha,rent,23.880597014925375,"(-23.466238, -46.637822)",Pública,0.30190201549346224
1000,50,2,2,1,1,0,0,0,0,Cachoeirinha,rent,20.0,"(-23.469641, -46.658941)",Privada,0.23775955869400003
1600,67,3,3,1,2,1,0,1,0,Cachoeirinha,rent,23.880597014925375,"(-23.466238, -46.637822)",Pública,0.30190201549346224
1600,65,3,2,1,1,0,0,0,0,Cachoeirinha,rent,24.615384615384617,"(-23.468445, -46.66342)",Privada,0.19183201033407407
1600,67,3,2,1,2,1,0,1,0,Cachoeirinha,rent,23.880597014925375,"(-23.466238, -46.637822)",Pública,0.30190201549346224
3500,127,3,4,3,3,1,0,1,0,Cachoeirinha,rent,27.559055118110237,"(-23.469641, -46.658941)",Privada,0.23775955869400003
3000,84,3,2,1,1,1,0,1,0,Freguesia do Ó,rent,35.714285714285715,"(-23.501353, -46.701683)",Pública,0.2987602543070085
1200,52,2,2,1,1,1,0,0,0,Freguesia do Ó,rent,23.076923076923077,"(-23.500649, -46.692613)",Pública,0.19611570168011178
2500,70,3,2,1,2,1,0,1,0,Freguesia do Ó,rent,35.714285714285715,"(-23.491917, -46.707855)",Privada,0.44910726459376854
3000,84,3,2,1,1,1,1,1,0,Freguesia do Ó,rent,35.714285714285715,"(-23.501353, -46.701683)",Pública,0.2987602543070085
2400,81,2,2,1,1,0,0,0,0,Freguesia do Ó,rent,29.62962962962963,"(-23.48976, -46.698716)",Privada,0.04467262029725434
1200,69,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,17.391304347826086,"(-23.492706, -46.693066)",Pública,0.3859502769410357
1400,70,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,20.0,"(-23.499666, -46.705297)",Privada,0.4014109210694
2500,65,2,2,1,1,0,1,1,0,Freguesia do Ó,rent,38.46153846153846,"(-23.499666, -46.705297)",Privada,0.4014109210694
3300,160,3,2,1,2,1,0,1,0,Freguesia do Ó,rent,20.625,"(-23.492523, -46.69404)",Pública,0.4255753117332498
1200,64,3,2,1,1,0,0,0,0,Freguesia do Ó,rent,18.75,"(-23.496126, -46.69072)",Privada,0.2028118424683798
1400,50,2,2,1,1,0,0,0,0,Freguesia do Ó,rent,28.0,"(-23.49654, -46.705408)",Privada,0.1690715905083142
1900,64,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,29.6875,"(-23.483635, -46.701962)",Pública,0.13806215887992276
1500,53,2,2,1,1,1,1,1,0,Freguesia do Ó,rent,28.30188679245283,"(-23.485243, -46.697285)",Privada,0.4152378803495678
1600,90,3,2,1,1,1,0,1,0,Freguesia do Ó,rent,17.77777777777778,"(-23.502147, -46.700587)",Pública,0.1880935469267963
1600,100,3,3,1,1,0,0,0,0,Freguesia do Ó,rent,16.0,"(-23.501815, -46.701419)",Pública,0.24013788259882365
1700,77,3,2,1,1,0,0,1,0,Freguesia do Ó,rent,22.07792207792208,"(-23.50136, -46.696714)",Pública,0.21654544281122629
2500,65,2,2,1,1,0,1,1,0,Freguesia do Ó,rent,38.46153846153846,"(-23.499666, -46.705297)",Privada,0.4014109210694
1900,53,2,2,1,1,0,0,1,0,Freguesia do Ó,rent,35.84905660377358,"(-23.484193, -46.698073)",Privada,0.39828449439022195
1200,56,2,2,1,1,0,0,0,0,Freguesia do Ó,rent,21.428571428571427,"(-23.498256, -46.698115)",Privada,0.18523637965144807
1400,60,2,2,1,1,0,1,1,0,Freguesia do Ó,rent,23.333333333333332,"(-23.484634, -46.701684)",Pública,0.18897697101845443
